;index;IF_NUMBER;PART;NAME;CINEMATIC_PATH;DATE_MEASUREMENT;DISPLACEMENT;DIRECTION;IDX_POINT;MEASUREMENT_VALUE;DANGER_HIGH;ALARM_HIGH;ALARM_LOW;uuid;klantFK;naam;if
113;17;WULROIF114;3-Pump-DE;Pump;801_1526_RADIAL2;2021-03-25 10:46:47;Overall Acc;3RV;9;0.63064891;4.0;2.0;0.0;74773a9e5435484fb09c8a8327cd28bb;1161;Wulro - Weert;IF114
114;18;WULROIF114;4-Pump-NDE;Pump;801_1527_RADIAL1;2021-03-25 10:47:19;Overall Vib Vel;4RH;11;8.4521027;4.5;2.8;0.0;aa63e531bea546efbc8f6daa49183327;1161;Wulro - Weert;IF114
115;19;WULROIF114;4-Pump-NDE;Pump;801_1527_AXIAL;2021-03-25 10:47:19;Overall Vib Vel;4Ax;10;5.4795575;4.5;2.8;0.0;8f387d0e46724b6297cfcecaed0024b3;1161;Wulro - Weert;IF114
116;20;WULROIF114;4-Pump-NDE;Pump;801_1527_RADIAL2;2021-03-25 10:47:19;Overall Vib Vel;4RV;12;7.6508741;4.5;2.8;0.0;339158c814c6489e82de7331c0cfec6e;1161;Wulro - Weert;IF114
117;21;WULROIF114;4-Pump-NDE;Pump;801_1527_RADIAL1;2021-03-25 10:47:20;Overall Acc;4RH;11;0.47729805;4.0;2.0;0.0;590d6c3f1a0d4c8fabade1d09a4e182f;1161;Wulro - Weert;IF114
118;22;WULROIF114;4-Pump-NDE;Pump;801_1527_AXIAL;2021-03-25 10:47:20;Overall Acc;4Ax;10;0.30384928;4.0;2.0;0.0;fbbabbe46f0340588a26cc3721ce2f65;1161;Wulro - Weert;IF114
119;23;WULROIF114;4-Pump-NDE;Pump;801_1527_RADIAL2;2021-03-25 10:47:20;Overall Acc;4RV;12;0.5542922;4.0;2.0;0.0;47d526183d97471aa2afdc6daf162212;1161;Wulro - Weert;IF114
120;0;WULROIF122.1;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-07-27 10:21:58;Overall Vib Vel;1RH;2;5.2428517;4.5;2.8;0.0;fe57268fe1c7455a9535f82bd90a80e3;1161;Wulro - Weert;IF122
121;1;WULROIF122.1;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-07-27 10:21:58;Overall Vib Vel;1Ax;1;9.2702494;4.5;2.8;0.0;f02a448565ca42e986d4328ab4665742;1161;Wulro - Weert;IF122
122;2;WULROIF122.1;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-07-27 10:21:58;Overall Vib Vel;1RV;3;4.2533531;4.5;2.8;0.0;e3f5f8aa133c4fdbadbafe4c4be2eae4;1161;Wulro - Weert;IF122
123;3;WULROIF122.1;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-07-27 10:21:59;Overall Acc;1RH;2;0.12086615;4.0;2.0;0.0;d43621a9c73140f89b2e56a282de7012;1161;Wulro - Weert;IF122
124;4;WULROIF122.1;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-07-27 10:21:59;Overall Acc;1Ax;1;0.30329773;4.0;2.0;0.0;ebae0b0a21a741bdb862c7b63136991a;1161;Wulro - Weert;IF122
125;5;WULROIF122.1;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-07-27 10:21:59;Overall Acc;1RV;3;0.18329248;4.0;2.0;0.0;5761b828d44344ff96a8546446b81688;1161;Wulro - Weert;IF122
126;6;WULROIF122.1;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-07-27 10:22:34;Overall Vib Vel;2RH;5;5.0955081;4.5;2.8;0.0;ee1a2022f38e42fe8a16d33545895d14;1161;Wulro - Weert;IF122
127;7;WULROIF122.1;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-07-27 10:22:34;Overall Vib Vel;2Ax;4;9.4798498;4.5;2.8;0.0;46aa1cfc2eee4f61a9040fbbb65b1389;1161;Wulro - Weert;IF122
128;8;WULROIF122.1;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-07-27 10:22:34;Overall Vib Vel;2RV;6;3.739244;4.5;2.8;0.0;957b0d1d62e3458a915a78806107caa3;1161;Wulro - Weert;IF122
129;9;WULROIF122.1;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-07-27 10:22:35;Overall Acc;2RH;5;0.11856132;4.0;2.0;0.0;4ed2baa6b906459ab0ea095e6f66efa5;1161;Wulro - Weert;IF122
130;10;WULROIF122.1;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-07-27 10:22:35;Overall Acc;2Ax;4;0.29747245;4.0;2.0;0.0;18e70fab775e4f738062b50968024d2c;1161;Wulro - Weert;IF122
131;11;WULROIF122.1;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-07-27 10:22:35;Overall Acc;2RV;6;0.26920623;4.0;2.0;0.0;698ffeb7cd984653a9b7683228f202f7;1161;Wulro - Weert;IF122
132;12;WULROIF122.1;3-Pump-DE;Pump;801_1526_RADIAL1;2021-07-27 10:23:23;Overall Vib Vel;3RH;8;3.3805966;4.5;2.8;0.0;f359aa6167ce43dfa4e26de13ea3279b;1161;Wulro - Weert;IF122
133;13;WULROIF122.1;3-Pump-DE;Pump;801_1526_AXIAL;2021-07-27 10:23:23;Overall Vib Vel;3Ax;7;6.2099724;4.5;2.8;0.0;fd508a23af764a74961667fb4f17fe0e;1161;Wulro - Weert;IF122
134;14;WULROIF122.1;3-Pump-DE;Pump;801_1526_RADIAL2;2021-07-27 10:23:23;Overall Vib Vel;3RV;9;5.4368048;4.5;2.8;0.0;eef9c7713f634f06a79fea78b41309ed;1161;Wulro - Weert;IF122
135;15;WULROIF122.1;3-Pump-DE;Pump;801_1526_RADIAL1;2021-07-27 10:23:24;Overall Acc;3RH;8;0.12749223;4.0;2.0;0.0;ec6276b839e74d7b89c2888c84eb3938;1161;Wulro - Weert;IF122
136;16;WULROIF122.1;3-Pump-DE;Pump;801_1526_AXIAL;2021-07-27 10:23:24;Overall Acc;3Ax;7;0.17311817;4.0;2.0;0.0;4ca8e637da8b441caceff93ab6e4dd11;1161;Wulro - Weert;IF122
137;17;WULROIF122.1;3-Pump-DE;Pump;801_1526_RADIAL2;2021-07-27 10:23:24;Overall Acc;3RV;9;0.17787071;4.0;2.0;0.0;60cf7038247f4ea196838e83eef1da85;1161;Wulro - Weert;IF122
138;18;WULROIF122.1;4-Pump-NDE;Pump;801_1527_RADIAL1;2021-07-27 10:24:00;Overall Vib Vel;4RH;11;5.4111514;4.5;2.8;0.0;1b0ae5a740154707859a040242cb3c29;1161;Wulro - Weert;IF122
139;19;WULROIF122.1;4-Pump-NDE;Pump;801_1527_AXIAL;2021-07-27 10:24:00;Overall Vib Vel;4Ax;10;7.1574817;4.5;2.8;0.0;c175db246f9c4fc79d92c252d94c16eb;1161;Wulro - Weert;IF122
140;20;WULROIF122.1;4-Pump-NDE;Pump;801_1527_RADIAL2;2021-07-27 10:24:00;Overall Vib Vel;4RV;12;3.9773638;4.5;2.8;0.0;cf184b3ca2b74e44896fbf999205687d;1161;Wulro - Weert;IF122
141;21;WULROIF122.1;4-Pump-NDE;Pump;801_1527_RADIAL1;2021-07-27 10:24:01;Overall Acc;4RH;11;0.18777776;4.0;2.0;0.0;531208ece308467fa772cd1baed6de0a;1161;Wulro - Weert;IF122
142;22;WULROIF122.1;4-Pump-NDE;Pump;801_1527_AXIAL;2021-07-27 10:24:01;Overall Acc;4Ax;10;0.1507456;4.0;2.0;0.0;6ea0db13f54e479daacf3a93d24dd38c;1161;Wulro - Weert;IF122
143;23;WULROIF122.1;4-Pump-NDE;Pump;801_1527_RADIAL2;2021-07-27 10:24:01;Overall Acc;4RV;12;0.2833471;4.0;2.0;0.0;16a3ce5713524986ba19b37c5adc565e;1161;Wulro - Weert;IF122
144;0;WULROIF122;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-03-25 08:21:25;Overall Vib Vel;1RH;2;1.9061515;4.5;2.8;0.0;2595b51ef4a7442e8fc4432f79f9be14;1161;Wulro - Weert;IF122
145;1;WULROIF122;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-03-25 08:21:25;Overall Vib Vel;1Ax;1;1.0162131;4.5;2.8;0.0;731042d41aff48b6872e9c970acec4d0;1161;Wulro - Weert;IF122
146;2;WULROIF122;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-03-25 08:21:25;Overall Vib Vel;1RV;3;0.96227932;4.5;2.8;0.0;559ea8cd6b254f9998517482c6600af0;1161;Wulro - Weert;IF122
147;3;WULROIF122;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-03-25 08:21:26;Overall Acc;1RH;2;0.055062763;4.0;2.0;0.0;719aec37e3424f539cfd4168a2be5ca2;1161;Wulro - Weert;IF122
148;4;WULROIF122;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-03-25 08:21:26;Overall Acc;1Ax;1;0.061611701;4.0;2.0;0.0;a3aa7cf44af74c0480cb9227015e4376;1161;Wulro - Weert;IF122
149;5;WULROIF122;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-03-25 08:21:26;Overall Acc;1RV;3;0.053450111;4.0;2.0;0.0;5fb8f8d8efdd4c8898b8a0bcc80cf0fe;1161;Wulro - Weert;IF122
150;6;WULROIF122;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-03-25 08:25:14;Overall Vib Vel;2RH;5;2.2763832;4.5;2.8;0.0;95c6d4e67288472db22cad8da1fa70e2;1161;Wulro - Weert;IF122
151;7;WULROIF122;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-03-25 08:25:14;Overall Vib Vel;2Ax;4;1.590434;4.5;2.8;0.0;86bc29d0f3af4c668953353858d9891b;1161;Wulro - Weert;IF122
152;8;WULROIF122;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-03-25 08:25:14;Overall Vib Vel;2RV;6;1.2844346;4.5;2.8;0.0;121f32fc59a04461b5d5665b026a62b5;1161;Wulro - Weert;IF122
153;9;WULROIF122;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-03-25 08:25:16;Overall Acc;2RH;5;0.082797557;4.0;2.0;0.0;f3ef0a894ad942128605fdf3660d74c3;1161;Wulro - Weert;IF122
154;10;WULROIF122;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-03-25 08:25:16;Overall Acc;2Ax;4;0.073574394;4.0;2.0;0.0;6c0e74daf4824ee89ab00caafa25217c;1161;Wulro - Weert;IF122
155;11;WULROIF122;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-03-25 08:25:16;Overall Acc;2RV;6;0.056788344;4.0;2.0;0.0;b2e34e9f8da2458981737a907eb340d3;1161;Wulro - Weert;IF122
156;12;WULROIF122;3-Pump-DE;Pump;801_1526_RADIAL1;2021-03-25 08:26:29;Overall Vib Vel;3RH;8;2.1124885;4.5;2.8;0.0;4e6a4a0f2afa492cb0cf68d3022908c5;1161;Wulro - Weert;IF122
157;13;WULROIF122;3-Pump-DE;Pump;801_1526_AXIAL;2021-03-25 08:26:29;Overall Vib Vel;3Ax;7;1.8894361;4.5;2.8;0.0;5ebfc2dee7ce4345ba9712a187935e22;1161;Wulro - Weert;IF122
158;14;WULROIF122;3-Pump-DE;Pump;801_1526_RADIAL2;2021-03-25 08:26:29;Overall Vib Vel;3RV;9;1.6600394;4.5;2.8;0.0;8bc43f197b454108b712b8125236e677;1161;Wulro - Weert;IF122
159;15;WULROIF122;3-Pump-DE;Pump;801_1526_RADIAL1;2021-03-25 08:26:31;Overall Acc;3RH;8;0.065747157;4.0;2.0;0.0;3ab3bc03280140ca9310845351b46787;1161;Wulro - Weert;IF122
160;16;WULROIF122;3-Pump-DE;Pump;801_1526_AXIAL;2021-03-25 08:26:31;Overall Acc;3Ax;7;0.080638103;4.0;2.0;0.0;5ff35b44be44460c91f8209feb55af3d;1161;Wulro - Weert;IF122
161;17;WULROIF122;3-Pump-DE;Pump;801_1526_RADIAL2;2021-03-25 08:26:31;Overall Acc;3RV;9;0.082815595;4.0;2.0;0.0;7d117f780e8446c18025fe65cc93e083;1161;Wulro - Weert;IF122
162;18;WULROIF122;4-Pump-NDE;Pump;801_1527_RADIAL1;2021-03-25 08:27:29;Overall Vib Vel;4RH;11;3.9033525;4.5;2.8;0.0;fc1c074be6bd425f9b5fee534e857d6f;1161;Wulro - Weert;IF122
163;19;WULROIF122;4-Pump-NDE;Pump;801_1527_AXIAL;2021-03-25 08:27:29;Overall Vib Vel;4Ax;10;2.2888756;4.5;2.8;0.0;da7bf6d784834844a489796155d70ac9;1161;Wulro - Weert;IF122
164;20;WULROIF122;4-Pump-NDE;Pump;801_1527_RADIAL2;2021-03-25 08:27:29;Overall Vib Vel;4RV;12;2.6764665;4.5;2.8;0.0;68ecfa2c6ed64474b3ba96f3e5ca637c;1161;Wulro - Weert;IF122
165;21;WULROIF122;4-Pump-NDE;Pump;801_1527_RADIAL1;2021-03-25 08:27:30;Overall Acc;4RH;11;0.13285975;4.0;2.0;0.0;7262ba635d444ad7931efec31865bc92;1161;Wulro - Weert;IF122
166;22;WULROIF122;4-Pump-NDE;Pump;801_1527_AXIAL;2021-03-25 08:27:30;Overall Acc;4Ax;10;0.07865338;4.0;2.0;0.0;8df8327a12e0475099d5fa40c7912911;1161;Wulro - Weert;IF122
167;23;WULROIF122;4-Pump-NDE;Pump;801_1527_RADIAL2;2021-03-25 08:27:30;Overall Acc;4RV;12;0.25804186;4.0;2.0;0.0;11b242686ff84ce8aa1c07f30e0af2c2;1161;Wulro - Weert;IF122
168;0;WULROIF113;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-03-25 15:01:17;Overall Vib Vel;1RH;2;1.0702531;4.5;2.8;0.0;f6dbdb9fc46d4d0c94c6f3eb7fa80dcb;1161;Wulro - Weert;IF113
169;1;WULROIF113;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-03-25 15:01:17;Overall Vib Vel;1Ax;1;1.1178302;4.5;2.8;0.0;6ac1f2b39647435b9fc590034223ad08;1161;Wulro - Weert;IF113
170;2;WULROIF113;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-03-25 15:01:17;Overall Vib Vel;1RV;3;0.81626803;4.5;2.8;0.0;a43a810936ad41a7b62c1c46f956125a;1161;Wulro - Weert;IF113
171;3;WULROIF113;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-03-25 15:01:18;Overall Acc;1RH;2;0.067389205;4.0;2.0;0.0;f5b19a47e49c486a9ee98829fcdf7fa9;1161;Wulro - Weert;IF113
172;4;WULROIF113;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-03-25 15:01:18;Overall Acc;1Ax;1;0.059388157;4.0;2.0;0.0;0840922923e8464fafe41cc75e9f2347;1161;Wulro - Weert;IF113
173;5;WULROIF113;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-03-25 15:01:18;Overall Acc;1RV;3;0.083641164;4.0;2.0;0.0;05589826dd514df8ad18ce9eea86d8b7;1161;Wulro - Weert;IF113
174;6;WULROIF113;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-03-25 15:01:53;Overall Vib Vel;2RH;5;0.70644832;4.5;2.8;0.0;b615b6f121ec4676a11a40f46bdeda9d;1161;Wulro - Weert;IF113
175;7;WULROIF113;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-03-25 15:01:53;Overall Vib Vel;2Ax;4;0.70115608;4.5;2.8;0.0;ac66e151c8504a6e9a0516624c256ec8;1161;Wulro - Weert;IF113
176;8;WULROIF113;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-03-25 15:01:53;Overall Vib Vel;2RV;6;0.7369172;4.5;2.8;0.0;c38ced6da0ff46228549d3015c596b21;1161;Wulro - Weert;IF113
177;9;WULROIF113;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-03-25 15:01:53;Overall Acc;2RH;5;0.045799132;4.0;2.0;0.0;9fbcc91df7e645c984a4e798f9ab7f92;1161;Wulro - Weert;IF113
178;10;WULROIF113;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-03-25 15:01:53;Overall Acc;2Ax;4;0.048656221;4.0;2.0;0.0;a801cc89627c456d80fe9cfee1a2575b;1161;Wulro - Weert;IF113
179;11;WULROIF113;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-03-25 15:01:53;Overall Acc;2RV;6;0.051213257;4.0;2.0;0.0;d94582fd143f40d4a4452168b135e242;1161;Wulro - Weert;IF113
180;12;WULROIF113;3-Pump-DE;Pump;801_1526_RADIAL1;2021-03-25 15:02:20;Overall Vib Vel;3RH;8;0.75761616;4.5;2.8;0.0;11c65e33cbf64b9e94f4a20c6ec39a94;1161;Wulro - Weert;IF113
181;13;WULROIF113;3-Pump-DE;Pump;801_1526_AXIAL;2021-03-25 15:02:20;Overall Vib Vel;3Ax;7;0.52941728;4.5;2.8;0.0;609279bb37814fe0a701a983bcb5ebbf;1161;Wulro - Weert;IF113
182;14;WULROIF113;3-Pump-DE;Pump;801_1526_RADIAL2;2021-03-25 15:02:20;Overall Vib Vel;3RV;9;0.56695962;4.5;2.8;0.0;53eb0ae534554c21a0bbf247be499893;1161;Wulro - Weert;IF113
183;15;WULROIF113;3-Pump-DE;Pump;801_1526_RADIAL1;2021-03-25 15:02:21;Overall Acc;3RH;8;0.052667692;4.0;2.0;0.0;cbf1b740716141fa9df117d185868a6e;1161;Wulro - Weert;IF113
184;16;WULROIF113;3-Pump-DE;Pump;801_1526_AXIAL;2021-03-25 15:02:21;Overall Acc;3Ax;7;0.033003647;4.0;2.0;0.0;9ec9e259d25849caba55d75e4e74c3ac;1161;Wulro - Weert;IF113
185;17;WULROIF113;3-Pump-DE;Pump;801_1526_RADIAL2;2021-03-25 15:02:21;Overall Acc;3RV;9;0.038102552;4.0;2.0;0.0;95bee9c06abe4b16907cc81cb7122308;1161;Wulro - Weert;IF113
186;18;WULROIF113;4-Pump-NDE;Pump;801_1527_RADIAL1;2021-03-25 15:03:42;Overall Vib Vel;4RH;11;0.70352054;4.5;2.8;0.0;59fd868edba040da9f79ed153f95db7b;1161;Wulro - Weert;IF113
187;19;WULROIF113;4-Pump-NDE;Pump;801_1527_AXIAL;2021-03-25 15:03:42;Overall Vib Vel;4Ax;10;0.4172706;4.5;2.8;0.0;7067d9b254f54a1f91cc5a8c606f2224;1161;Wulro - Weert;IF113
188;20;WULROIF113;4-Pump-NDE;Pump;801_1527_RADIAL2;2021-03-25 15:03:42;Overall Vib Vel;4RV;12;0.32397646;4.5;2.8;0.0;e19437ee2cd74d36a9ca8763786f414a;1161;Wulro - Weert;IF113
189;21;WULROIF113;4-Pump-NDE;Pump;801_1527_RADIAL1;2021-03-25 15:03:42;Overall Acc;4RH;11;0.045783699;4.0;2.0;0.0;25fa8c45f6f24ff3b8061d760dcd62a4;1161;Wulro - Weert;IF113
190;22;WULROIF113;4-Pump-NDE;Pump;801_1527_AXIAL;2021-03-25 15:03:42;Overall Acc;4Ax;10;0.03185058;4.0;2.0;0.0;868e08e4b841456e952a94131f0b7bed;1161;Wulro - Weert;IF113
191;23;WULROIF113;4-Pump-NDE;Pump;801_1527_RADIAL2;2021-03-25 15:03:42;Overall Acc;4RV;12;0.027116213;4.0;2.0;0.0;374649cdf276429d858d29c36ad6b30d;1161;Wulro - Weert;IF113
192;0;WULROIF113;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-10-21 13:52:39;Overall Vib Vel;1RH;2;0.93112993;4.5;2.8;0.0;57cb2d26304e41e2bd875c57f39ed20a;1161;Wulro - Weert;IF113
193;1;WULROIF113;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-10-21 13:52:39;Overall Vib Vel;1Ax;1;0.87111491;4.5;2.8;0.0;c89476a1fc4a4531a3e5994f10e7a296;1161;Wulro - Weert;IF113
194;2;WULROIF113;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-10-21 13:52:39;Overall Vib Vel;1RV;3;0.6495946;4.5;2.8;0.0;3037bf54b3b94452856242d12a1522be;1161;Wulro - Weert;IF113
195;3;WULROIF113;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-10-21 13:52:39;Overall Acc;1RH;2;0.047804687;4.0;2.0;0.0;933ab02e90b74fb392ddf9fa17f87402;1161;Wulro - Weert;IF113
196;4;WULROIF113;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-10-21 13:52:39;Overall Acc;1Ax;1;0.050013844;4.0;2.0;0.0;cbf4cd08dab7477ab39442980b744b39;1161;Wulro - Weert;IF113
197;5;WULROIF113;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-10-21 13:52:39;Overall Acc;1RV;3;0.051588196;4.0;2.0;0.0;a248f25ad8964364a43b479561b0f4da;1161;Wulro - Weert;IF113
198;6;WULROIF113;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-10-21 13:53:14;Overall Vib Vel;2RH;5;1.1975977;4.5;2.8;0.0;6e2ad66217fb401fba87ad1db2f50e31;1161;Wulro - Weert;IF113
199;7;WULROIF113;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-10-21 13:53:14;Overall Vib Vel;2Ax;4;0.70925331;4.5;2.8;0.0;fe5234dea05a4801945a4feee3e38f67;1161;Wulro - Weert;IF113
200;8;WULROIF113;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-10-21 13:53:14;Overall Vib Vel;2RV;6;0.67011625;4.5;2.8;0.0;86b9d05d33294ab7b039d3ea838cea84;1161;Wulro - Weert;IF113
201;9;WULROIF113;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-10-21 13:53:15;Overall Acc;2RH;5;0.12092111;4.0;2.0;0.0;d0f86ff006314ce39af99dd9583bc1f5;1161;Wulro - Weert;IF113
202;10;WULROIF113;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-10-21 13:53:15;Overall Acc;2Ax;4;0.06651374;4.0;2.0;0.0;7cc4b3ecce774a7ab031d8caa8ad6553;1161;Wulro - Weert;IF113
203;11;WULROIF113;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-10-21 13:53:15;Overall Acc;2RV;6;0.053231642;4.0;2.0;0.0;484ea3976e5f4e1cad8084cbb6c9cea7;1161;Wulro - Weert;IF113
204;12;WULROIF113;3-Pump-DE;Pump;801_1526_RADIAL1;2021-10-21 13:54:00;Overall Vib Vel;3RH;8;0.75549942;4.5;2.8;0.0;a27240ee74f94a5ea63bee3e41f44651;1161;Wulro - Weert;IF113
205;13;WULROIF113;3-Pump-DE;Pump;801_1526_AXIAL;2021-10-21 13:54:00;Overall Vib Vel;3Ax;7;0.44633356;4.5;2.8;0.0;def4e5a6b55e4d9a8ad484ca91191fa2;1161;Wulro - Weert;IF113
206;14;WULROIF113;3-Pump-DE;Pump;801_1526_RADIAL2;2021-10-21 13:54:00;Overall Vib Vel;3RV;9;0.386062;4.5;2.8;0.0;46e54a55815c4cae83b32d00e5aa1d68;1161;Wulro - Weert;IF113
207;15;WULROIF113;3-Pump-DE;Pump;801_1526_RADIAL1;2021-10-21 13:54:01;Overall Acc;3RH;8;0.064796172;4.0;2.0;0.0;7e2823d6dcc44c5b91154ed9f1f0f249;1161;Wulro - Weert;IF113
208;16;WULROIF113;3-Pump-DE;Pump;801_1526_AXIAL;2021-10-21 13:54:01;Overall Acc;3Ax;7;0.043735452;4.0;2.0;0.0;d3c1258c1bd346fb9fb021750a50ffd6;1161;Wulro - Weert;IF113
209;17;WULROIF113;3-Pump-DE;Pump;801_1526_RADIAL2;2021-10-21 13:54:01;Overall Acc;3RV;9;0.045363422;4.0;2.0;0.0;2a7c2b0fa3174254be411d1e23ca90d4;1161;Wulro - Weert;IF113
210;18;WULROIF113;4-Pump-NDE;Pump;801_1527_RADIAL1;2021-10-21 13:54:26;Overall Vib Vel;4RH;11;0.48908588;4.5;2.8;0.0;52fdb92445304079a3f1ab7ee28a4e97;1161;Wulro - Weert;IF113
211;19;WULROIF113;4-Pump-NDE;Pump;801_1527_AXIAL;2021-10-21 13:54:26;Overall Vib Vel;4Ax;10;0.29088923;4.5;2.8;0.0;2f3749dbf34045118d520b9572deb4e9;1161;Wulro - Weert;IF113
212;20;WULROIF113;4-Pump-NDE;Pump;801_1527_RADIAL2;2021-10-21 13:54:26;Overall Vib Vel;4RV;12;0.28828835;4.5;2.8;0.0;47e13967eca34b428a15ccdba017e8b3;1161;Wulro - Weert;IF113
213;21;WULROIF113;4-Pump-NDE;Pump;801_1527_RADIAL1;2021-10-21 13:54:28;Overall Acc;4RH;11;0.051319335;4.0;2.0;0.0;619d5f676e114ca38888671abcc96526;1161;Wulro - Weert;IF113
214;22;WULROIF113;4-Pump-NDE;Pump;801_1527_AXIAL;2021-10-21 13:54:28;Overall Acc;4Ax;10;0.037385058;4.0;2.0;0.0;04a28c4124274c0092d048116f6aa441;1161;Wulro - Weert;IF113
215;23;WULROIF113;4-Pump-NDE;Pump;801_1527_RADIAL2;2021-10-21 13:54:28;Overall Acc;4RV;12;0.041512176;4.0;2.0;0.0;5b9f4f05787a4fa2a4d26327e5dc9a10;1161;Wulro - Weert;IF113
216;0;WulroIF131;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-05-10 12:51:31;Overall Vib Vel;1RH;2;3.5241537;4.5;2.8;0.0;48e33ea288644acdab75aecd07194707;1161;Wulro - Weert;IF131
217;1;WulroIF131;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-05-10 12:51:31;Overall Vib Vel;1Ax;1;2.8406882;4.5;2.8;0.0;cf96a54ed13c4980adf819245e98016f;1161;Wulro - Weert;IF131
218;2;WulroIF131;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-05-10 12:51:31;Overall Vib Vel;1RV;3;2.3086119;4.5;2.8;0.0;bef0f496726d4b78a252e3f2d386d937;1161;Wulro - Weert;IF131
219;3;WulroIF131;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-05-10 12:51:32;Overall Acc;1RH;2;0.17502673;6.0;3.0;0.0;1ef42f2d9b9442f8928dc2e6438a2f8c;1161;Wulro - Weert;IF131
220;4;WulroIF131;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-05-10 12:51:32;Overall Acc;1Ax;1;0.16125681;6.0;3.0;0.0;bdbc6c94ae8a4a5bb53651508a24f69c;1161;Wulro - Weert;IF131
221;5;WulroIF131;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-05-10 12:51:32;Overall Acc;1RV;3;0.18637991;6.0;3.0;0.0;f4909481e1e14f80b6bce40f912fd118;1161;Wulro - Weert;IF131
222;6;WulroIF131;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-05-10 12:52:39;Overall Vib Vel;2RH;5;2.4612122;4.5;2.8;0.0;6268e01a0f2c43248718e4e50f27050d;1161;Wulro - Weert;IF131
223;7;WulroIF131;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-05-10 12:52:39;Overall Vib Vel;2Ax;4;3.3540993;4.5;2.8;0.0;4e4acad786a14467bb990817e14080e5;1161;Wulro - Weert;IF131
224;8;WulroIF131;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-05-10 12:52:39;Overall Vib Vel;2RV;6;1.6011536;4.5;2.8;0.0;3cf07d8c3cf645ff9a996a6499dbe52a;1161;Wulro - Weert;IF131
225;9;WulroIF131;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-05-10 12:52:41;Overall Acc;2RH;5;0.18963651;6.0;3.0;0.0;db9dc5a927ef4417b33a61581c9dde5d;1161;Wulro - Weert;IF131
